Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,pursuit,78.0,54.0,89.0,52.0,0.0,Rabbit
0.0,pursuit,2.0,96.0,90.0,25.0,0.0,Rabbit
0.0,pursuit,38.0,42.0,45.0,17.0,0.0,Rabbit
0.0,pursuit,13.0,9.0,66.0,13.0,0.0,Rabbit
0.0,pursuit,73.0,100.0,31.0,76.0,1.0,Rabbit
0.0,pursuit,83.0,70.0,28.0,63.0,1.0,Rabbit
0.0,pursuit,46.0,50.0,91.0,90.0,0.0,Rabbit
0.0,pursuit,12.0,15.0,26.0,36.0,0.0,Rabbit
0.0,pursuit,73.0,10.0,19.0,10.0,0.0,Rabbit
0.0,pursuit,43.0,55.0,99.0,37.0,0.0,Rabbit
0.0,pursuit,71.0,14.0,27.0,75.0,0.0,Rabbit
0.0,pursuit,25.0,84.0,77.0,72.0,0.0,Rabbit
0.0,pursuit,4.0,37.0,4.0,4.0,0.0,Rabbit
0.0,pursuit,8.0,31.0,34.0,79.0,0.0,Rabbit
0.0,pursuit,62.0,97.0,78.0,91.0,1.0,Rabbit
0.0,pursuit,45.0,33.0,45.0,80.0,0.0,Rabbit
0.0,pursuit,89.0,83.0,13.0,56.0,0.0,Rabbit
0.0,pursuit,39.0,99.0,82.0,83.0,0.0,Rabbit
0.0,pursuit,91.0,8.0,86.0,94.0,0.0,Rabbit
0.0,pursuit,60.0,57.0,80.0,16.0,0.0,Rabbit
0.0,pursuit,26.0,85.0,2.0,64.0,0.0,Rabbit
0.0,pursuit,27.0,1.0,72.0,38.0,1.0,Rabbit
0.0,pursuit,40.0,3.0,61.0,37.0,1.0,Rabbit
0.0,pursuit,73.0,10.0,34.0,8.0,0.0,Rabbit
0.0,pursuit,24.0,77.0,48.0,54.0,0.0,Rabbit
0.0,pursuit,29.0,46.0,76.0,98.0,0.0,Rabbit
0.0,pursuit,97.0,50.0,18.0,65.0,0.0,Rabbit
0.0,pursuit,67.0,4.0,40.0,77.0,0.0,Rabbit
0.0,pursuit,45.0,61.0,29.0,87.0,0.0,Rabbit
0.0,pursuit,27.0,69.0,90.0,14.0,0.0,Rabbit
0.0,pursuit,97.0,19.0,17.0,56.0,0.0,Rabbit
0.0,pursuit,55.0,16.0,15.0,43.0,0.0,Rabbit
0.0,pursuit,8.0,49.0,30.0,29.0,0.0,Rabbit
0.0,pursuit,45.0,86.0,68.0,63.0,0.0,Rabbit
0.0,pursuit,83.0,47.0,87.0,90.0,0.0,Rabbit
0.0,pursuit,49.0,45.0,45.0,5.0,0.0,Rabbit
0.0,pursuit,98.0,55.0,54.0,47.0,0.0,Rabbit
0.0,pursuit,86.0,12.0,68.0,68.0,0.0,Rabbit
0.0,pursuit,74.0,5.0,42.0,16.0,0.0,Rabbit
0.0,pursuit,62.0,99.0,11.0,30.0,0.0,Rabbit
0.0,pursuit,81.0,63.0,75.0,20.0,0.0,Rabbit
0.0,pursuit,16.0,88.0,87.0,64.0,0.0,Rabbit
0.0,pursuit,93.0,13.0,69.0,2.0,0.0,Rabbit
0.0,pursuit,72.0,12.0,11.0,66.0,1.0,Rabbit
0.0,pursuit,34.0,28.0,50.0,78.0,0.0,Rabbit
0.0,pursuit,94.0,24.0,73.0,8.0,0.0,Rabbit
0.0,pursuit,51.0,91.0,16.0,58.0,0.0,Rabbit
0.0,pursuit,68.0,43.0,74.0,49.0,0.0,Rabbit
0.0,pursuit,9.0,48.0,26.0,77.0,0.0,Rabbit
0.0,pursuit,45.0,86.0,51.0,93.0,0.0,Rabbit
0.0,pursuit,17.0,6.0,5.0,41.0,1.0,Rabbit
0.0,pursuit,93.0,3.0,10.0,5.0,0.0,Rabbit
0.0,pursuit,5.0,70.0,35.0,31.0,0.0,Rabbit
0.0,pursuit,79.0,39.0,43.0,20.0,0.0,Rabbit
0.0,pursuit,92.0,78.0,34.0,50.0,0.0,Rabbit
0.0,pursuit,51.0,64.0,69.0,88.0,0.0,Rabbit
0.0,pursuit,15.0,41.0,44.0,68.0,0.0,Rabbit
0.0,pursuit,56.0,76.0,17.0,12.0,0.0,Rabbit
0.0,pursuit,92.0,5.0,36.0,65.0,0.0,Rabbit
0.0,pursuit,83.0,99.0,22.0,97.0,0.0,Rabbit
0.0,pursuit,26.0,58.0,76.0,37.0,0.0,Rabbit
0.0,pursuit,79.0,36.0,7.0,98.0,1.0,Rabbit
0.0,pursuit,20.0,37.0,56.0,5.0,0.0,Rabbit
0.0,pursuit,54.0,63.0,15.0,36.0,0.0,Rabbit
0.0,pursuit,10.0,97.0,81.0,9.0,0.0,Rabbit
0.0,pursuit,41.0,52.0,90.0,19.0,0.0,Rabbit
0.0,pursuit,94.0,40.0,78.0,38.0,1.0,Rabbit
0.0,pursuit,96.0,98.0,28.0,51.0,0.0,Rabbit
0.0,pursuit,30.0,76.0,86.0,62.0,0.0,Rabbit
0.0,pursuit,38.0,73.0,43.0,99.0,0.0,Rabbit
0.0,pursuit,55.0,1.0,14.0,81.0,0.0,Rabbit
0.0,pursuit,28.0,31.0,13.0,40.0,0.0,Rabbit
0.0,pursuit,47.0,70.0,89.0,2.0,0.0,Rabbit
0.0,pursuit,52.0,5.0,58.0,25.0,1.0,Rabbit
0.0,pursuit,65.0,84.0,16.0,12.0,0.0,Rabbit
0.0,pursuit,69.0,100.0,24.0,30.0,0.0,Rabbit
0.0,pursuit,53.0,3.0,16.0,71.0,0.0,Rabbit
0.0,pursuit,92.0,61.0,62.0,62.0,0.0,Rabbit
0.0,pursuit,37.0,76.0,70.0,95.0,0.0,Rabbit
0.0,pursuit,27.0,48.0,56.0,75.0,0.0,Rabbit
0.0,pursuit,83.0,97.0,100.0,26.0,0.0,Rabbit
0.0,pursuit,76.0,52.0,21.0,42.0,0.0,Rabbit
0.0,pursuit,6.0,2.0,14.0,41.0,0.0,Rabbit
0.0,pursuit,98.0,47.0,48.0,77.0,0.0,Rabbit
0.0,pursuit,70.0,5.0,84.0,55.0,1.0,Rabbit
0.0,pursuit,35.0,5.0,48.0,16.0,0.0,Rabbit
0.0,pursuit,67.0,31.0,47.0,10.0,0.0,Rabbit
0.0,pursuit,23.0,54.0,77.0,18.0,0.0,Rabbit
0.0,pursuit,22.0,38.0,39.0,31.0,0.0,Rabbit
0.0,pursuit,47.0,25.0,85.0,69.0,1.0,Rabbit
0.0,pursuit,88.0,14.0,71.0,15.0,0.0,Rabbit
0.0,pursuit,78.0,5.0,68.0,38.0,0.0,Rabbit
0.0,pursuit,71.0,6.0,66.0,50.0,0.0,Rabbit
0.0,pursuit,90.0,81.0,39.0,91.0,0.0,Rabbit
0.0,pursuit,72.0,96.0,46.0,59.0,0.0,Rabbit
0.0,pursuit,7.0,41.0,42.0,82.0,0.0,Rabbit
0.0,pursuit,17.0,3.0,5.0,35.0,0.0,Rabbit
0.0,pursuit,43.0,27.0,71.0,77.0,0.0,Rabbit
0.0,pursuit,28.0,15.0,94.0,56.0,1.0,Rabbit
0.0,pursuit,96.0,50.0,88.0,72.0,1.0,Rabbit
0.0,pursuit,98.0,67.0,8.0,94.0,1.0,Rabbit
0.0,pursuit,16.0,99.0,8.0,14.0,0.0,Rabbit
0.0,pursuit,51.0,27.0,85.0,97.0,0.0,Rabbit
0.0,pursuit,68.0,43.0,86.0,96.0,0.0,Rabbit
0.0,pursuit,67.0,21.0,7.0,73.0,1.0,Rabbit
0.0,pursuit,70.0,97.0,20.0,78.0,0.0,Rabbit
0.0,pursuit,79.0,85.0,57.0,2.0,0.0,Rabbit
0.0,pursuit,21.0,80.0,38.0,76.0,0.0,Rabbit
0.0,pursuit,5.0,88.0,57.0,45.0,0.0,Rabbit
0.0,pursuit,26.0,65.0,4.0,52.0,0.0,Rabbit
0.0,pursuit,59.0,39.0,9.0,72.0,0.0,Rabbit
0.0,pursuit,90.0,63.0,70.0,17.0,0.0,Rabbit
0.0,pursuit,29.0,61.0,13.0,61.0,0.0,Rabbit
0.0,pursuit,2.0,86.0,42.0,16.0,0.0,Rabbit
0.0,pursuit,93.0,4.0,36.0,14.0,0.0,Rabbit
0.0,pursuit,70.0,34.0,70.0,22.0,0.0,Rabbit
0.0,pursuit,63.0,100.0,74.0,69.0,1.0,Rabbit
0.0,pursuit,1.0,55.0,86.0,38.0,0.0,Rabbit
0.0,pursuit,53.0,90.0,50.0,5.0,0.0,Rabbit
0.0,pursuit,97.0,74.0,33.0,67.0,0.0,Rabbit
0.0,pursuit,26.0,41.0,79.0,4.0,0.0,Rabbit
0.0,pursuit,4.0,97.0,97.0,25.0,1.0,Rabbit
0.0,pursuit,94.0,62.0,32.0,77.0,1.0,Rabbit
0.0,pursuit,19.0,24.0,38.0,1.0,0.0,Rabbit
0.0,pursuit,19.0,46.0,38.0,18.0,0.0,Rabbit
0.0,pursuit,29.0,5.0,99.0,51.0,0.0,Rabbit
0.0,pursuit,52.0,61.0,80.0,5.0,0.0,Rabbit
0.0,pursuit,13.0,16.0,18.0,84.0,1.0,Rabbit
0.0,pursuit,47.0,84.0,21.0,88.0,0.0,Rabbit
0.0,pursuit,20.0,78.0,22.0,41.0,0.0,Rabbit
0.0,pursuit,75.0,57.0,45.0,43.0,1.0,Rabbit
0.0,pursuit,100.0,97.0,79.0,41.0,0.0,Rabbit
0.0,pursuit,30.0,74.0,49.0,45.0,0.0,Rabbit
0.0,pursuit,18.0,6.0,75.0,81.0,0.0,Rabbit
0.0,pursuit,57.0,43.0,29.0,44.0,0.0,Rabbit
0.0,pursuit,100.0,9.0,8.0,71.0,0.0,Rabbit
0.0,pursuit,94.0,28.0,59.0,99.0,0.0,Rabbit
0.0,pursuit,23.0,27.0,44.0,92.0,0.0,Rabbit
0.0,pursuit,79.0,48.0,44.0,48.0,1.0,Rabbit
0.0,pursuit,78.0,50.0,25.0,11.0,0.0,Rabbit
0.0,pursuit,40.0,6.0,70.0,52.0,0.0,Rabbit
0.0,pursuit,74.0,5.0,20.0,90.0,0.0,Rabbit
0.0,pursuit,64.0,17.0,92.0,43.0,0.0,Rabbit
0.0,pursuit,70.0,6.0,49.0,60.0,0.0,Rabbit
0.0,pursuit,96.0,14.0,21.0,55.0,0.0,Rabbit
0.0,pursuit,75.0,96.0,43.0,75.0,0.0,Rabbit
0.0,pursuit,79.0,18.0,6.0,20.0,0.0,Rabbit
0.0,pursuit,14.0,13.0,55.0,28.0,0.0,Rabbit
0.0,pursuit,76.0,88.0,79.0,43.0,0.0,Rabbit
0.0,pursuit,41.0,91.0,28.0,64.0,0.0,Rabbit
0.0,pursuit,8.0,26.0,73.0,59.0,0.0,Rabbit
0.0,pursuit,56.0,67.0,95.0,11.0,0.0,Rabbit
0.0,pursuit,29.0,8.0,18.0,14.0,0.0,Rabbit
0.0,pursuit,15.0,65.0,20.0,44.0,0.0,Rabbit
0.0,pursuit,88.0,17.0,1.0,90.0,1.0,Rabbit
0.0,pursuit,18.0,16.0,23.0,94.0,0.0,Rabbit
0.0,pursuit,69.0,55.0,95.0,50.0,0.0,Rabbit
0.0,pursuit,41.0,9.0,99.0,48.0,1.0,Rabbit
0.0,pursuit,97.0,30.0,68.0,64.0,0.0,Rabbit
0.0,pursuit,3.0,22.0,19.0,53.0,0.0,Rabbit
0.0,pursuit,27.0,35.0,91.0,93.0,0.0,Rabbit
0.0,pursuit,47.0,43.0,78.0,63.0,0.0,Rabbit
0.0,pursuit,22.0,39.0,12.0,86.0,0.0,Rabbit
0.0,pursuit,97.0,94.0,34.0,5.0,0.0,Rabbit
0.0,pursuit,78.0,23.0,48.0,59.0,0.0,Rabbit
0.0,pursuit,45.0,11.0,23.0,47.0,0.0,Rabbit
0.0,pursuit,23.0,50.0,71.0,5.0,0.0,Rabbit
0.0,pursuit,83.0,62.0,48.0,4.0,0.0,Rabbit
0.0,pursuit,38.0,17.0,67.0,64.0,0.0,Rabbit
0.0,pursuit,44.0,27.0,56.0,37.0,1.0,Rabbit
0.0,pursuit,75.0,82.0,91.0,63.0,0.0,Rabbit
0.0,pursuit,71.0,5.0,77.0,29.0,0.0,Rabbit
0.0,pursuit,91.0,26.0,43.0,81.0,1.0,Rabbit
0.0,pursuit,61.0,90.0,4.0,18.0,0.0,Rabbit
0.0,pursuit,46.0,91.0,13.0,100.0,0.0,Rabbit
0.0,pursuit,53.0,28.0,51.0,21.0,0.0,Rabbit
0.0,pursuit,95.0,9.0,75.0,93.0,1.0,Rabbit
0.0,pursuit,89.0,81.0,48.0,7.0,0.0,Rabbit
0.0,pursuit,51.0,81.0,81.0,60.0,0.0,Rabbit
0.0,pursuit,95.0,28.0,90.0,17.0,0.0,Rabbit
0.0,pursuit,39.0,40.0,72.0,55.0,0.0,Rabbit
0.0,pursuit,17.0,54.0,20.0,90.0,0.0,Rabbit
0.0,pursuit,100.0,32.0,26.0,59.0,0.0,Rabbit
0.0,pursuit,17.0,81.0,79.0,29.0,0.0,Rabbit
0.0,pursuit,68.0,2.0,52.0,5.0,0.0,Rabbit
0.0,pursuit,30.0,84.0,72.0,69.0,0.0,Rabbit
0.0,pursuit,2.0,30.0,8.0,30.0,0.0,Rabbit
0.0,pursuit,47.0,21.0,13.0,32.0,0.0,Rabbit
0.0,pursuit,67.0,28.0,23.0,6.0,0.0,Rabbit
0.0,pursuit,36.0,82.0,22.0,45.0,0.0,Rabbit
0.0,pursuit,35.0,63.0,100.0,53.0,0.0,Rabbit
0.0,pursuit,45.0,81.0,99.0,92.0,0.0,Rabbit
0.0,pursuit,26.0,69.0,33.0,64.0,0.0,Rabbit
0.0,pursuit,64.0,78.0,55.0,4.0,0.0,Rabbit
0.0,pursuit,88.0,7.0,76.0,89.0,0.0,Rabbit
0.0,pursuit,22.0,1.0,25.0,67.0,0.0,Rabbit
0.0,pursuit,91.0,22.0,72.0,26.0,0.0,Rabbit
0.0,pursuit,31.0,35.0,47.0,15.0,0.0,Rabbit
0.0,pursuit,10.0,34.0,100.0,29.0,0.0,Rabbit
0.0,pursuit,39.0,7.0,26.0,15.0,0.0,Rabbit
0.0,pursuit,10.0,56.0,24.0,30.0,0.0,Rabbit
0.0,pursuit,61.0,59.0,59.0,77.0,0.0,Rabbit
0.0,pursuit,73.0,39.0,10.0,20.0,0.0,Rabbit
0.0,pursuit,52.0,49.0,79.0,65.0,1.0,Rabbit
0.0,pursuit,75.0,55.0,54.0,93.0,0.0,Rabbit
0.0,pursuit,12.0,62.0,36.0,29.0,0.0,Rabbit
0.0,pursuit,80.0,33.0,51.0,1.0,0.0,Rabbit
0.0,pursuit,13.0,23.0,60.0,30.0,0.0,Rabbit
0.0,pursuit,74.0,74.0,45.0,73.0,1.0,Rabbit
0.0,pursuit,3.0,72.0,82.0,91.0,0.0,Rabbit
0.0,pursuit,86.0,22.0,71.0,52.0,0.0,Rabbit
0.0,pursuit,45.0,5.0,72.0,67.0,0.0,Rabbit
0.0,pursuit,10.0,58.0,45.0,66.0,0.0,Rabbit
0.0,pursuit,51.0,40.0,92.0,11.0,0.0,Rabbit
0.0,pursuit,57.0,88.0,71.0,98.0,0.0,Rabbit
0.0,pursuit,2.0,33.0,3.0,26.0,0.0,Rabbit
0.0,pursuit,65.0,3.0,16.0,64.0,1.0,Rabbit
0.0,pursuit,11.0,20.0,2.0,31.0,0.0,Rabbit
0.0,pursuit,97.0,12.0,75.0,36.0,0.0,Rabbit
0.0,pursuit,43.0,11.0,40.0,94.0,0.0,Rabbit
0.0,pursuit,87.0,38.0,76.0,84.0,1.0,Rabbit
0.0,pursuit,32.0,77.0,34.0,74.0,0.0,Rabbit
0.0,pursuit,77.0,19.0,37.0,24.0,0.0,Rabbit
0.0,pursuit,25.0,88.0,14.0,49.0,0.0,Rabbit
0.0,pursuit,66.0,16.0,75.0,48.0,1.0,Rabbit
0.0,pursuit,65.0,88.0,75.0,60.0,0.0,Rabbit
0.0,pursuit,82.0,52.0,41.0,86.0,1.0,Rabbit
0.0,pursuit,48.0,94.0,43.0,57.0,0.0,Rabbit
0.0,pursuit,85.0,40.0,39.0,90.0,0.0,Rabbit
0.0,pursuit,78.0,87.0,57.0,15.0,0.0,Rabbit
0.0,pursuit,51.0,6.0,22.0,9.0,0.0,Rabbit
0.0,pursuit,2.0,40.0,47.0,8.0,0.0,Rabbit
0.0,pursuit,79.0,47.0,68.0,36.0,1.0,Rabbit
0.0,pursuit,66.0,57.0,7.0,71.0,1.0,Rabbit
0.0,pursuit,82.0,79.0,69.0,79.0,0.0,Rabbit
0.0,pursuit,8.0,29.0,24.0,39.0,1.0,Rabbit
0.0,pursuit,2.0,34.0,79.0,30.0,0.0,Rabbit
0.0,pursuit,4.0,65.0,4.0,100.0,1.0,Rabbit
0.0,pursuit,59.0,11.0,25.0,20.0,0.0,Rabbit
0.0,pursuit,20.0,51.0,12.0,54.0,0.0,Rabbit
0.0,pursuit,4.0,18.0,55.0,88.0,0.0,Rabbit
0.0,pursuit,49.0,91.0,96.0,18.0,0.0,Rabbit
0.0,pursuit,85.0,95.0,57.0,5.0,0.0,Rabbit
0.0,pursuit,85.0,85.0,78.0,3.0,0.0,Rabbit
0.0,pursuit,59.0,2.0,38.0,20.0,0.0,Rabbit
0.0,pursuit,76.0,14.0,77.0,12.0,0.0,Rabbit
0.0,pursuit,5.0,17.0,45.0,63.0,0.0,Rabbit
0.0,pursuit,5.0,9.0,31.0,96.0,0.0,Rabbit
0.0,pursuit,67.0,5.0,15.0,14.0,0.0,Rabbit
0.0,pursuit,51.0,94.0,94.0,74.0,0.0,Rabbit
0.0,pursuit,3.0,55.0,76.0,12.0,0.0,Rabbit
0.0,pursuit,89.0,46.0,2.0,95.0,0.0,Rabbit
0.0,pursuit,45.0,25.0,6.0,56.0,0.0,Rabbit
0.0,pursuit,75.0,93.0,65.0,23.0,0.0,Rabbit
0.0,pursuit,22.0,72.0,75.0,51.0,0.0,Rabbit
0.0,pursuit,5.0,64.0,9.0,77.0,0.0,Rabbit
0.0,pursuit,18.0,95.0,75.0,71.0,0.0,Rabbit
0.0,pursuit,82.0,43.0,4.0,77.0,0.0,Rabbit
0.0,pursuit,5.0,55.0,76.0,15.0,0.0,Rabbit
0.0,pursuit,87.0,34.0,39.0,58.0,0.0,Rabbit
0.0,pursuit,41.0,73.0,59.0,71.0,0.0,Rabbit
0.0,pursuit,1.0,22.0,51.0,73.0,0.0,Rabbit
0.0,pursuit,97.0,59.0,40.0,99.0,0.0,Rabbit
0.0,pursuit,8.0,44.0,30.0,4.0,0.0,Rabbit
0.0,pursuit,94.0,70.0,27.0,10.0,0.0,Rabbit
0.0,pursuit,87.0,81.0,45.0,86.0,1.0,Rabbit
0.0,pursuit,34.0,7.0,41.0,42.0,1.0,Rabbit
0.0,pursuit,99.0,52.0,95.0,35.0,0.0,Rabbit
0.0,pursuit,38.0,62.0,8.0,61.0,0.0,Rabbit
0.0,pursuit,59.0,38.0,50.0,90.0,0.0,Rabbit
0.0,pursuit,25.0,14.0,37.0,21.0,0.0,Rabbit
0.0,pursuit,60.0,12.0,81.0,50.0,1.0,Rabbit
0.0,pursuit,63.0,75.0,39.0,15.0,0.0,Rabbit
0.0,pursuit,23.0,20.0,66.0,76.0,1.0,Rabbit
0.0,pursuit,49.0,16.0,56.0,90.0,0.0,Rabbit
0.0,pursuit,36.0,64.0,17.0,67.0,0.0,Rabbit
0.0,pursuit,81.0,59.0,24.0,33.0,0.0,Rabbit
0.0,pursuit,39.0,58.0,4.0,68.0,0.0,Rabbit
0.0,pursuit,18.0,54.0,66.0,2.0,0.0,Rabbit
0.0,pursuit,37.0,6.0,73.0,96.0,1.0,Rabbit
0.0,pursuit,100.0,92.0,33.0,32.0,0.0,Rabbit
0.0,pursuit,5.0,9.0,88.0,6.0,0.0,Rabbit
0.0,pursuit,42.0,25.0,5.0,50.0,0.0,Rabbit
0.0,pursuit,84.0,91.0,88.0,13.0,0.0,Rabbit
0.0,pursuit,59.0,94.0,53.0,38.0,0.0,Rabbit
0.0,pursuit,17.0,35.0,36.0,79.0,0.0,Rabbit
0.0,pursuit,46.0,6.0,90.0,88.0,1.0,Rabbit
0.0,pursuit,71.0,77.0,65.0,37.0,0.0,Rabbit
0.0,pursuit,19.0,31.0,70.0,69.0,0.0,Rabbit
0.0,pursuit,4.0,28.0,22.0,39.0,0.0,Rabbit
0.0,pursuit,19.0,26.0,50.0,89.0,0.0,Rabbit
0.0,pursuit,33.0,47.0,93.0,90.0,0.0,Rabbit
0.0,pursuit,89.0,26.0,84.0,13.0,0.0,Rabbit
0.0,pursuit,15.0,58.0,94.0,48.0,1.0,Rabbit
0.0,pursuit,69.0,46.0,55.0,89.0,0.0,Rabbit
0.0,pursuit,67.0,78.0,54.0,51.0,0.0,Rabbit
0.0,pursuit,78.0,2.0,44.0,68.0,1.0,Rabbit
0.0,pursuit,80.0,24.0,69.0,96.0,0.0,Rabbit
0.0,pursuit,69.0,76.0,53.0,58.0,0.0,Rabbit
0.0,pursuit,47.0,38.0,59.0,7.0,0.0,Rabbit
0.0,pursuit,80.0,89.0,8.0,68.0,0.0,Rabbit
0.0,pursuit,66.0,75.0,3.0,70.0,0.0,Rabbit
0.0,pursuit,87.0,17.0,30.0,12.0,0.0,Rabbit
0.0,pursuit,82.0,25.0,87.0,69.0,0.0,Rabbit
0.0,pursuit,10.0,19.0,80.0,66.0,0.0,Rabbit
0.0,pursuit,17.0,26.0,82.0,56.0,1.0,Rabbit
0.0,pursuit,42.0,33.0,88.0,9.0,0.0,Rabbit
0.0,pursuit,90.0,82.0,13.0,25.0,1.0,Rabbit
0.0,pursuit,94.0,54.0,73.0,21.0,0.0,Rabbit
0.0,pursuit,74.0,10.0,48.0,3.0,0.0,Rabbit
0.0,pursuit,25.0,94.0,29.0,39.0,0.0,Rabbit
0.0,pursuit,59.0,36.0,10.0,25.0,0.0,Rabbit
0.0,pursuit,64.0,99.0,89.0,49.0,0.0,Rabbit
0.0,pursuit,31.0,84.0,79.0,19.0,0.0,Rabbit
0.0,pursuit,72.0,8.0,95.0,48.0,0.0,Rabbit
0.0,pursuit,94.0,77.0,38.0,35.0,0.0,Rabbit
0.0,pursuit,55.0,54.0,50.0,60.0,0.0,Rabbit
0.0,pursuit,75.0,2.0,100.0,5.0,0.0,Rabbit
0.0,pursuit,19.0,47.0,43.0,46.0,0.0,Rabbit
0.0,pursuit,57.0,20.0,8.0,41.0,0.0,Rabbit
0.0,pursuit,45.0,9.0,11.0,45.0,0.0,Rabbit
0.0,pursuit,33.0,47.0,57.0,19.0,1.0,Rabbit
0.0,pursuit,50.0,73.0,3.0,100.0,0.0,Rabbit
0.0,pursuit,84.0,14.0,89.0,100.0,1.0,Rabbit
0.0,pursuit,27.0,37.0,92.0,7.0,0.0,Rabbit
0.0,pursuit,29.0,61.0,69.0,37.0,0.0,Rabbit
0.0,pursuit,12.0,50.0,34.0,9.0,0.0,Rabbit
0.0,pursuit,52.0,29.0,67.0,6.0,0.0,Rabbit
0.0,pursuit,27.0,60.0,81.0,86.0,1.0,Rabbit
0.0,pursuit,28.0,48.0,53.0,34.0,0.0,Rabbit
0.0,pursuit,60.0,13.0,95.0,3.0,0.0,Rabbit
0.0,pursuit,94.0,33.0,20.0,18.0,0.0,Rabbit
0.0,pursuit,75.0,52.0,18.0,33.0,0.0,Rabbit
0.0,pursuit,100.0,16.0,94.0,88.0,0.0,Rabbit
0.0,pursuit,46.0,44.0,78.0,55.0,0.0,Rabbit
0.0,pursuit,65.0,82.0,100.0,67.0,0.0,Rabbit
0.0,pursuit,29.0,49.0,1.0,76.0,0.0,Rabbit
0.0,pursuit,26.0,91.0,7.0,100.0,0.0,Rabbit
0.0,pursuit,79.0,42.0,51.0,18.0,0.0,Rabbit
0.0,pursuit,39.0,43.0,60.0,54.0,0.0,Rabbit
0.0,pursuit,45.0,43.0,99.0,86.0,0.0,Rabbit
0.0,pursuit,64.0,77.0,9.0,24.0,0.0,Rabbit
0.0,pursuit,77.0,51.0,93.0,95.0,0.0,Rabbit
0.0,pursuit,69.0,6.0,19.0,73.0,0.0,Rabbit
0.0,pursuit,73.0,45.0,51.0,59.0,0.0,Rabbit
0.0,pursuit,76.0,56.0,92.0,92.0,0.0,Rabbit
0.0,pursuit,31.0,38.0,56.0,68.0,0.0,Rabbit
0.0,pursuit,73.0,5.0,42.0,39.0,0.0,Rabbit
0.0,pursuit,100.0,76.0,97.0,40.0,0.0,Rabbit
0.0,pursuit,35.0,65.0,61.0,51.0,0.0,Rabbit
0.0,pursuit,67.0,85.0,30.0,37.0,0.0,Rabbit
0.0,pursuit,16.0,80.0,2.0,80.0,0.0,Rabbit
0.0,pursuit,9.0,51.0,23.0,80.0,0.0,Rabbit
0.0,pursuit,83.0,30.0,64.0,44.0,0.0,Rabbit
0.0,pursuit,35.0,42.0,55.0,60.0,0.0,Rabbit
0.0,pursuit,11.0,61.0,57.0,97.0,0.0,Rabbit
0.0,pursuit,63.0,26.0,64.0,83.0,1.0,Rabbit
0.0,pursuit,44.0,35.0,43.0,8.0,0.0,Rabbit
0.0,pursuit,18.0,12.0,64.0,20.0,0.0,Rabbit
0.0,pursuit,55.0,20.0,26.0,86.0,0.0,Rabbit
0.0,pursuit,57.0,42.0,99.0,91.0,0.0,Rabbit
0.0,pursuit,2.0,85.0,29.0,84.0,0.0,Rabbit
0.0,pursuit,98.0,66.0,97.0,62.0,0.0,Rabbit
0.0,pursuit,52.0,76.0,9.0,41.0,0.0,Rabbit
0.0,pursuit,15.0,18.0,79.0,18.0,0.0,Rabbit
0.0,pursuit,19.0,88.0,17.0,2.0,0.0,Rabbit
0.0,pursuit,89.0,66.0,21.0,34.0,0.0,Rabbit
0.0,pursuit,47.0,45.0,24.0,37.0,0.0,Rabbit
0.0,pursuit,4.0,56.0,38.0,45.0,0.0,Rabbit
0.0,pursuit,38.0,32.0,19.0,66.0,0.0,Rabbit
0.0,pursuit,92.0,75.0,93.0,17.0,0.0,Rabbit
0.0,pursuit,50.0,65.0,3.0,98.0,0.0,Rabbit
0.0,pursuit,81.0,39.0,13.0,65.0,0.0,Rabbit
0.0,pursuit,33.0,27.0,65.0,79.0,0.0,Rabbit
0.0,pursuit,62.0,86.0,86.0,71.0,0.0,Rabbit
0.0,pursuit,76.0,64.0,4.0,80.0,0.0,Rabbit
0.0,pursuit,97.0,92.0,77.0,6.0,0.0,Rabbit
0.0,pursuit,17.0,65.0,74.0,45.0,0.0,Rabbit
0.0,pursuit,39.0,93.0,77.0,56.0,0.0,Rabbit
0.0,pursuit,94.0,56.0,24.0,49.0,0.0,Rabbit
0.0,pursuit,63.0,97.0,46.0,57.0,0.0,Rabbit
0.0,pursuit,54.0,36.0,61.0,90.0,0.0,Rabbit
0.0,pursuit,51.0,45.0,18.0,59.0,0.0,Rabbit
0.0,pursuit,50.0,24.0,36.0,79.0,0.0,Rabbit
0.0,pursuit,18.0,12.0,64.0,1.0,0.0,Rabbit
1.0,pursuit,18.0,94.0,96.0,54.0,0.0,Rabbit
1.0,pursuit,51.0,5.0,36.0,42.0,0.0,Rabbit
1.0,pursuit,51.0,5.0,36.0,42.0,0.0,Rabbit
1.0,pursuit,18.0,94.0,96.0,54.0,0.0,Rabbit
1.0,pursuit,18.0,94.0,96.0,54.0,0.0,Rabbit
1.0,pursuit,81.0,75.0,24.0,35.0,0.0,Rabbit
1.0,pursuit,22.0,56.0,73.0,34.0,0.0,Rabbit
1.0,pursuit,81.0,75.0,24.0,35.0,0.0,Rabbit
1.0,pursuit,31.0,6.0,3.0,57.0,0.0,Rabbit
1.0,pursuit,99.0,71.0,57.0,81.0,0.0,Rabbit
1.0,pursuit,41.0,99.0,14.0,66.0,0.0,Rabbit
1.0,pursuit,99.0,71.0,57.0,81.0,0.0,Rabbit
1.0,pursuit,41.0,99.0,14.0,66.0,0.0,Rabbit
