Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,pursuit,54.0,19.0,28.0,54.0,0.0,Mouse
0.0,pursuit,95.0,9.0,6.0,71.0,0.0,Mouse
0.0,pursuit,36.0,44.0,1.0,68.0,0.0,Mouse
0.0,pursuit,100.0,14.0,27.0,24.0,0.0,Mouse
0.0,pursuit,91.0,88.0,55.0,51.0,0.0,Mouse
0.0,pursuit,56.0,52.0,94.0,39.0,0.0,Mouse
0.0,pursuit,51.0,10.0,34.0,92.0,0.0,Mouse
0.0,pursuit,1.0,31.0,81.0,42.0,0.0,Mouse
0.0,pursuit,31.0,65.0,76.0,20.0,0.0,Mouse
0.0,pursuit,36.0,53.0,70.0,48.0,0.0,Mouse
0.0,pursuit,47.0,55.0,67.0,62.0,0.0,Mouse
0.0,pursuit,62.0,14.0,86.0,44.0,0.0,Mouse
0.0,pursuit,91.0,92.0,85.0,44.0,0.0,Mouse
0.0,pursuit,1.0,69.0,47.0,21.0,0.0,Mouse
0.0,pursuit,33.0,34.0,3.0,57.0,0.0,Mouse
0.0,pursuit,23.0,32.0,72.0,24.0,0.0,Mouse
0.0,pursuit,94.0,59.0,25.0,31.0,0.0,Mouse
0.0,pursuit,96.0,88.0,27.0,15.0,0.0,Mouse
0.0,pursuit,40.0,6.0,62.0,38.0,0.0,Mouse
0.0,pursuit,60.0,87.0,96.0,81.0,0.0,Mouse
0.0,pursuit,58.0,8.0,98.0,13.0,0.0,Mouse
0.0,pursuit,33.0,76.0,15.0,91.0,0.0,Mouse
0.0,pursuit,99.0,35.0,81.0,6.0,0.0,Mouse
0.0,pursuit,26.0,11.0,51.0,33.0,0.0,Mouse
0.0,pursuit,32.0,16.0,23.0,6.0,0.0,Mouse
0.0,pursuit,20.0,2.0,94.0,37.0,0.0,Mouse
0.0,pursuit,17.0,65.0,25.0,14.0,0.0,Mouse
0.0,pursuit,25.0,82.0,68.0,62.0,0.0,Mouse
0.0,pursuit,19.0,49.0,51.0,88.0,0.0,Mouse
0.0,pursuit,88.0,25.0,97.0,76.0,0.0,Mouse
0.0,pursuit,28.0,64.0,67.0,99.0,0.0,Mouse
0.0,pursuit,98.0,87.0,13.0,79.0,0.0,Mouse
0.0,pursuit,18.0,34.0,47.0,35.0,0.0,Mouse
0.0,pursuit,53.0,41.0,38.0,20.0,0.0,Mouse
0.0,pursuit,29.0,29.0,6.0,77.0,0.0,Mouse
0.0,pursuit,81.0,72.0,93.0,51.0,0.0,Mouse
0.0,pursuit,50.0,34.0,15.0,83.0,0.0,Mouse
0.0,pursuit,70.0,25.0,96.0,7.0,0.0,Mouse
0.0,pursuit,56.0,92.0,70.0,3.0,0.0,Mouse
0.0,pursuit,90.0,13.0,70.0,79.0,0.0,Mouse
0.0,pursuit,29.0,75.0,3.0,42.0,0.0,Mouse
0.0,pursuit,83.0,42.0,21.0,28.0,0.0,Mouse
0.0,pursuit,5.0,21.0,69.0,91.0,0.0,Mouse
0.0,pursuit,89.0,72.0,68.0,6.0,0.0,Mouse
0.0,pursuit,74.0,18.0,60.0,79.0,0.0,Mouse
0.0,pursuit,75.0,68.0,47.0,64.0,0.0,Mouse
0.0,pursuit,58.0,63.0,78.0,72.0,0.0,Mouse
0.0,pursuit,77.0,38.0,86.0,93.0,0.0,Mouse
0.0,pursuit,45.0,30.0,82.0,98.0,0.0,Mouse
0.0,pursuit,97.0,5.0,26.0,91.0,0.0,Mouse
0.0,pursuit,82.0,50.0,3.0,80.0,0.0,Mouse
0.0,pursuit,72.0,47.0,23.0,12.0,0.0,Mouse
0.0,pursuit,60.0,41.0,67.0,29.0,0.0,Mouse
0.0,pursuit,30.0,77.0,5.0,31.0,0.0,Mouse
0.0,pursuit,7.0,7.0,50.0,23.0,0.0,Mouse
0.0,pursuit,76.0,79.0,33.0,51.0,0.0,Mouse
0.0,pursuit,4.0,89.0,8.0,4.0,0.0,Mouse
0.0,pursuit,73.0,86.0,97.0,66.0,0.0,Mouse
0.0,pursuit,56.0,73.0,20.0,51.0,0.0,Mouse
0.0,pursuit,79.0,46.0,43.0,62.0,0.0,Mouse
0.0,pursuit,96.0,75.0,47.0,11.0,0.0,Mouse
0.0,pursuit,84.0,23.0,61.0,88.0,0.0,Mouse
0.0,pursuit,96.0,32.0,11.0,35.0,0.0,Mouse
0.0,pursuit,57.0,54.0,15.0,100.0,0.0,Mouse
0.0,pursuit,4.0,86.0,18.0,74.0,0.0,Mouse
0.0,pursuit,75.0,77.0,92.0,33.0,0.0,Mouse
0.0,pursuit,65.0,83.0,89.0,69.0,0.0,Mouse
0.0,pursuit,46.0,39.0,9.0,25.0,0.0,Mouse
0.0,pursuit,12.0,80.0,35.0,6.0,0.0,Mouse
0.0,pursuit,36.0,42.0,78.0,45.0,1.0,Mouse
0.0,pursuit,90.0,29.0,71.0,96.0,0.0,Mouse
0.0,pursuit,5.0,19.0,53.0,19.0,0.0,Mouse
0.0,pursuit,95.0,72.0,13.0,80.0,0.0,Mouse
0.0,pursuit,79.0,76.0,90.0,92.0,0.0,Mouse
0.0,pursuit,52.0,100.0,32.0,60.0,0.0,Mouse
0.0,pursuit,74.0,37.0,89.0,13.0,0.0,Mouse
0.0,pursuit,78.0,21.0,65.0,45.0,0.0,Mouse
0.0,pursuit,3.0,96.0,75.0,62.0,0.0,Mouse
0.0,pursuit,51.0,11.0,52.0,69.0,0.0,Mouse
0.0,pursuit,4.0,24.0,89.0,30.0,0.0,Mouse
0.0,pursuit,42.0,99.0,98.0,45.0,0.0,Mouse
0.0,pursuit,12.0,29.0,17.0,56.0,0.0,Mouse
0.0,pursuit,72.0,24.0,66.0,17.0,0.0,Mouse
0.0,pursuit,38.0,73.0,83.0,13.0,0.0,Mouse
0.0,pursuit,65.0,5.0,83.0,49.0,0.0,Mouse
0.0,pursuit,81.0,80.0,88.0,55.0,0.0,Mouse
0.0,pursuit,27.0,11.0,73.0,94.0,0.0,Mouse
0.0,pursuit,20.0,49.0,76.0,2.0,0.0,Mouse
0.0,pursuit,58.0,57.0,54.0,28.0,0.0,Mouse
0.0,pursuit,100.0,65.0,38.0,98.0,0.0,Mouse
0.0,pursuit,60.0,75.0,84.0,20.0,0.0,Mouse
0.0,pursuit,41.0,38.0,34.0,16.0,0.0,Mouse
0.0,pursuit,98.0,28.0,7.0,69.0,0.0,Mouse
0.0,pursuit,86.0,93.0,18.0,60.0,0.0,Mouse
0.0,pursuit,50.0,75.0,12.0,22.0,0.0,Mouse
0.0,pursuit,89.0,58.0,95.0,54.0,0.0,Mouse
0.0,pursuit,24.0,77.0,10.0,76.0,0.0,Mouse
0.0,pursuit,24.0,93.0,34.0,83.0,0.0,Mouse
0.0,pursuit,14.0,54.0,41.0,74.0,0.0,Mouse
0.0,pursuit,36.0,35.0,32.0,87.0,0.0,Mouse
0.0,pursuit,59.0,7.0,43.0,83.0,0.0,Mouse
0.0,pursuit,26.0,38.0,91.0,87.0,0.0,Mouse
0.0,pursuit,98.0,10.0,47.0,6.0,0.0,Mouse
0.0,pursuit,43.0,79.0,35.0,11.0,0.0,Mouse
0.0,pursuit,92.0,47.0,63.0,82.0,0.0,Mouse
0.0,pursuit,57.0,89.0,41.0,97.0,0.0,Mouse
0.0,pursuit,54.0,83.0,78.0,1.0,0.0,Mouse
0.0,pursuit,47.0,51.0,40.0,87.0,0.0,Mouse
0.0,pursuit,32.0,47.0,11.0,85.0,0.0,Mouse
0.0,pursuit,41.0,44.0,62.0,80.0,0.0,Mouse
0.0,pursuit,22.0,31.0,66.0,15.0,0.0,Mouse
0.0,pursuit,30.0,95.0,97.0,62.0,0.0,Mouse
0.0,pursuit,69.0,76.0,41.0,81.0,0.0,Mouse
0.0,pursuit,51.0,18.0,59.0,97.0,0.0,Mouse
0.0,pursuit,37.0,41.0,67.0,27.0,0.0,Mouse
0.0,pursuit,28.0,8.0,93.0,53.0,0.0,Mouse
0.0,pursuit,83.0,29.0,98.0,59.0,0.0,Mouse
0.0,pursuit,80.0,29.0,26.0,45.0,0.0,Mouse
0.0,pursuit,99.0,86.0,32.0,21.0,0.0,Mouse
0.0,pursuit,53.0,81.0,13.0,10.0,0.0,Mouse
0.0,pursuit,43.0,82.0,5.0,18.0,0.0,Mouse
0.0,pursuit,100.0,97.0,51.0,68.0,0.0,Mouse
0.0,pursuit,95.0,57.0,22.0,91.0,0.0,Mouse
0.0,pursuit,63.0,1.0,77.0,74.0,0.0,Mouse
0.0,pursuit,76.0,87.0,99.0,54.0,0.0,Mouse
0.0,pursuit,53.0,60.0,94.0,80.0,0.0,Mouse
0.0,pursuit,1.0,53.0,76.0,81.0,0.0,Mouse
0.0,pursuit,4.0,43.0,68.0,74.0,0.0,Mouse
0.0,pursuit,79.0,60.0,68.0,96.0,0.0,Mouse
0.0,pursuit,98.0,45.0,50.0,52.0,0.0,Mouse
0.0,pursuit,96.0,61.0,97.0,27.0,0.0,Mouse
0.0,pursuit,40.0,93.0,51.0,60.0,0.0,Mouse
0.0,pursuit,50.0,52.0,42.0,2.0,0.0,Mouse
0.0,pursuit,23.0,77.0,49.0,84.0,0.0,Mouse
0.0,pursuit,52.0,83.0,10.0,29.0,0.0,Mouse
0.0,pursuit,24.0,89.0,92.0,86.0,0.0,Mouse
0.0,pursuit,51.0,5.0,64.0,26.0,0.0,Mouse
0.0,pursuit,21.0,23.0,93.0,60.0,0.0,Mouse
0.0,pursuit,96.0,63.0,26.0,27.0,0.0,Mouse
0.0,pursuit,30.0,23.0,12.0,60.0,0.0,Mouse
0.0,pursuit,18.0,1.0,55.0,53.0,0.0,Mouse
0.0,pursuit,2.0,41.0,93.0,48.0,0.0,Mouse
0.0,pursuit,8.0,52.0,85.0,50.0,0.0,Mouse
0.0,pursuit,28.0,82.0,5.0,36.0,0.0,Mouse
0.0,pursuit,31.0,59.0,82.0,53.0,0.0,Mouse
0.0,pursuit,55.0,53.0,35.0,66.0,0.0,Mouse
0.0,pursuit,8.0,60.0,41.0,71.0,0.0,Mouse
0.0,pursuit,52.0,77.0,67.0,54.0,0.0,Mouse
0.0,pursuit,54.0,14.0,60.0,66.0,0.0,Mouse
0.0,pursuit,82.0,97.0,19.0,19.0,0.0,Mouse
0.0,pursuit,62.0,47.0,21.0,23.0,0.0,Mouse
0.0,pursuit,94.0,81.0,79.0,75.0,0.0,Mouse
0.0,pursuit,24.0,39.0,23.0,83.0,0.0,Mouse
0.0,pursuit,77.0,99.0,90.0,94.0,1.0,Mouse
0.0,pursuit,51.0,81.0,22.0,25.0,0.0,Mouse
0.0,pursuit,43.0,42.0,96.0,33.0,0.0,Mouse
0.0,pursuit,18.0,64.0,93.0,14.0,0.0,Mouse
0.0,pursuit,68.0,54.0,18.0,14.0,0.0,Mouse
0.0,pursuit,22.0,36.0,17.0,40.0,0.0,Mouse
0.0,pursuit,22.0,66.0,50.0,22.0,0.0,Mouse
0.0,pursuit,21.0,57.0,28.0,84.0,0.0,Mouse
0.0,pursuit,95.0,60.0,24.0,28.0,0.0,Mouse
0.0,pursuit,97.0,53.0,7.0,53.0,0.0,Mouse
0.0,pursuit,29.0,48.0,40.0,56.0,0.0,Mouse
0.0,pursuit,56.0,1.0,10.0,1.0,0.0,Mouse
0.0,pursuit,23.0,76.0,25.0,72.0,0.0,Mouse
0.0,pursuit,78.0,12.0,99.0,19.0,0.0,Mouse
0.0,pursuit,56.0,91.0,34.0,53.0,0.0,Mouse
0.0,pursuit,23.0,89.0,14.0,59.0,0.0,Mouse
0.0,pursuit,87.0,95.0,17.0,59.0,0.0,Mouse
0.0,pursuit,58.0,13.0,48.0,17.0,0.0,Mouse
0.0,pursuit,43.0,80.0,88.0,89.0,0.0,Mouse
0.0,pursuit,57.0,22.0,7.0,24.0,0.0,Mouse
0.0,pursuit,75.0,23.0,12.0,81.0,0.0,Mouse
0.0,pursuit,46.0,43.0,91.0,29.0,0.0,Mouse
0.0,pursuit,17.0,98.0,57.0,52.0,0.0,Mouse
0.0,pursuit,71.0,98.0,45.0,96.0,0.0,Mouse
0.0,pursuit,31.0,87.0,50.0,10.0,0.0,Mouse
0.0,pursuit,15.0,5.0,92.0,27.0,0.0,Mouse
0.0,pursuit,22.0,13.0,46.0,67.0,0.0,Mouse
0.0,pursuit,55.0,1.0,15.0,55.0,0.0,Mouse
0.0,pursuit,37.0,54.0,50.0,56.0,0.0,Mouse
0.0,pursuit,83.0,40.0,41.0,11.0,0.0,Mouse
0.0,pursuit,57.0,11.0,76.0,57.0,0.0,Mouse
0.0,pursuit,90.0,88.0,65.0,21.0,0.0,Mouse
0.0,pursuit,17.0,74.0,76.0,25.0,0.0,Mouse
0.0,pursuit,60.0,97.0,63.0,46.0,0.0,Mouse
0.0,pursuit,16.0,72.0,86.0,17.0,0.0,Mouse
0.0,pursuit,51.0,48.0,34.0,57.0,0.0,Mouse
0.0,pursuit,94.0,24.0,40.0,80.0,0.0,Mouse
0.0,pursuit,55.0,44.0,49.0,77.0,0.0,Mouse
0.0,pursuit,8.0,15.0,49.0,35.0,0.0,Mouse
0.0,pursuit,5.0,60.0,60.0,25.0,0.0,Mouse
0.0,pursuit,56.0,58.0,50.0,88.0,0.0,Mouse
0.0,pursuit,94.0,18.0,65.0,22.0,0.0,Mouse
0.0,pursuit,93.0,47.0,41.0,32.0,0.0,Mouse
0.0,pursuit,49.0,73.0,58.0,9.0,0.0,Mouse
0.0,pursuit,41.0,92.0,36.0,23.0,0.0,Mouse
0.0,pursuit,51.0,70.0,21.0,10.0,0.0,Mouse
0.0,pursuit,73.0,27.0,71.0,62.0,0.0,Mouse
0.0,pursuit,53.0,73.0,66.0,19.0,0.0,Mouse
0.0,pursuit,51.0,13.0,88.0,3.0,0.0,Mouse
0.0,pursuit,93.0,80.0,86.0,85.0,0.0,Mouse
0.0,pursuit,74.0,72.0,68.0,99.0,0.0,Mouse
0.0,pursuit,90.0,37.0,99.0,67.0,0.0,Mouse
0.0,pursuit,54.0,20.0,33.0,40.0,0.0,Mouse
0.0,pursuit,86.0,6.0,12.0,100.0,0.0,Mouse
0.0,pursuit,50.0,23.0,34.0,85.0,0.0,Mouse
0.0,pursuit,71.0,27.0,37.0,77.0,0.0,Mouse
0.0,pursuit,71.0,52.0,20.0,4.0,0.0,Mouse
0.0,pursuit,27.0,13.0,31.0,91.0,0.0,Mouse
0.0,pursuit,68.0,96.0,5.0,15.0,0.0,Mouse
0.0,pursuit,16.0,70.0,74.0,44.0,0.0,Mouse
0.0,pursuit,16.0,16.0,5.0,84.0,0.0,Mouse
0.0,pursuit,54.0,67.0,28.0,52.0,0.0,Mouse
0.0,pursuit,38.0,4.0,96.0,19.0,0.0,Mouse
0.0,pursuit,72.0,27.0,71.0,44.0,0.0,Mouse
0.0,pursuit,42.0,38.0,38.0,100.0,0.0,Mouse
0.0,pursuit,37.0,74.0,92.0,71.0,0.0,Mouse
0.0,pursuit,53.0,37.0,84.0,82.0,0.0,Mouse
0.0,pursuit,4.0,18.0,20.0,48.0,0.0,Mouse
0.0,pursuit,95.0,90.0,68.0,71.0,0.0,Mouse
0.0,pursuit,7.0,41.0,20.0,28.0,0.0,Mouse
0.0,pursuit,28.0,7.0,95.0,76.0,0.0,Mouse
0.0,pursuit,75.0,67.0,94.0,33.0,0.0,Mouse
0.0,pursuit,29.0,90.0,13.0,62.0,0.0,Mouse
0.0,pursuit,66.0,93.0,61.0,94.0,0.0,Mouse
0.0,pursuit,49.0,11.0,96.0,94.0,0.0,Mouse
0.0,pursuit,57.0,56.0,46.0,98.0,0.0,Mouse
0.0,pursuit,88.0,71.0,46.0,70.0,0.0,Mouse
0.0,pursuit,21.0,94.0,77.0,2.0,0.0,Mouse
0.0,pursuit,33.0,27.0,98.0,21.0,0.0,Mouse
0.0,pursuit,88.0,62.0,37.0,9.0,0.0,Mouse
0.0,pursuit,81.0,15.0,68.0,70.0,0.0,Mouse
0.0,pursuit,30.0,89.0,28.0,66.0,0.0,Mouse
0.0,pursuit,45.0,78.0,62.0,77.0,0.0,Mouse
0.0,pursuit,67.0,76.0,45.0,71.0,0.0,Mouse
0.0,pursuit,41.0,69.0,92.0,5.0,0.0,Mouse
0.0,pursuit,85.0,72.0,24.0,82.0,0.0,Mouse
0.0,pursuit,4.0,50.0,82.0,88.0,0.0,Mouse
0.0,pursuit,71.0,45.0,58.0,67.0,0.0,Mouse
0.0,pursuit,19.0,97.0,22.0,88.0,0.0,Mouse
0.0,pursuit,56.0,79.0,78.0,39.0,0.0,Mouse
0.0,pursuit,84.0,14.0,75.0,74.0,0.0,Mouse
0.0,pursuit,95.0,57.0,51.0,71.0,0.0,Mouse
0.0,pursuit,13.0,81.0,16.0,60.0,0.0,Mouse
0.0,pursuit,37.0,94.0,8.0,8.0,0.0,Mouse
0.0,pursuit,85.0,36.0,56.0,32.0,0.0,Mouse
0.0,pursuit,23.0,81.0,37.0,93.0,1.0,Mouse
0.0,pursuit,46.0,62.0,14.0,54.0,0.0,Mouse
0.0,pursuit,65.0,50.0,46.0,16.0,0.0,Mouse
0.0,pursuit,97.0,36.0,96.0,4.0,0.0,Mouse
0.0,pursuit,35.0,70.0,31.0,100.0,0.0,Mouse
0.0,pursuit,47.0,98.0,73.0,91.0,0.0,Mouse
0.0,pursuit,79.0,84.0,98.0,13.0,0.0,Mouse
0.0,pursuit,99.0,30.0,85.0,93.0,0.0,Mouse
0.0,pursuit,65.0,17.0,23.0,70.0,0.0,Mouse
0.0,pursuit,24.0,96.0,80.0,43.0,0.0,Mouse
0.0,pursuit,36.0,56.0,59.0,16.0,0.0,Mouse
0.0,pursuit,79.0,29.0,63.0,47.0,0.0,Mouse
0.0,pursuit,49.0,16.0,42.0,77.0,1.0,Mouse
0.0,pursuit,60.0,20.0,44.0,57.0,0.0,Mouse
0.0,pursuit,62.0,16.0,94.0,5.0,0.0,Mouse
0.0,pursuit,43.0,39.0,26.0,4.0,0.0,Mouse
0.0,pursuit,7.0,97.0,49.0,69.0,0.0,Mouse
0.0,pursuit,66.0,86.0,80.0,39.0,0.0,Mouse
0.0,pursuit,89.0,17.0,63.0,7.0,0.0,Mouse
0.0,pursuit,36.0,99.0,31.0,47.0,0.0,Mouse
0.0,pursuit,53.0,50.0,51.0,11.0,0.0,Mouse
0.0,pursuit,83.0,9.0,10.0,87.0,0.0,Mouse
0.0,pursuit,10.0,15.0,57.0,45.0,0.0,Mouse
0.0,pursuit,79.0,40.0,93.0,57.0,0.0,Mouse
0.0,pursuit,88.0,55.0,67.0,30.0,0.0,Mouse
0.0,pursuit,1.0,91.0,95.0,40.0,0.0,Mouse
0.0,pursuit,71.0,60.0,32.0,22.0,0.0,Mouse
0.0,pursuit,14.0,11.0,12.0,100.0,0.0,Mouse
0.0,pursuit,89.0,15.0,23.0,77.0,0.0,Mouse
0.0,pursuit,19.0,72.0,81.0,70.0,0.0,Mouse
0.0,pursuit,65.0,98.0,50.0,62.0,0.0,Mouse
0.0,pursuit,80.0,13.0,89.0,40.0,1.0,Mouse
0.0,pursuit,79.0,52.0,97.0,49.0,0.0,Mouse
0.0,pursuit,67.0,36.0,70.0,18.0,0.0,Mouse
0.0,pursuit,2.0,39.0,43.0,6.0,0.0,Mouse
0.0,pursuit,34.0,30.0,62.0,97.0,0.0,Mouse
0.0,pursuit,99.0,49.0,43.0,24.0,0.0,Mouse
0.0,pursuit,84.0,73.0,70.0,75.0,0.0,Mouse
0.0,pursuit,51.0,65.0,28.0,64.0,0.0,Mouse
0.0,pursuit,52.0,27.0,27.0,39.0,0.0,Mouse
0.0,pursuit,52.0,78.0,7.0,56.0,0.0,Mouse
0.0,pursuit,72.0,33.0,86.0,66.0,0.0,Mouse
0.0,pursuit,76.0,19.0,26.0,85.0,0.0,Mouse
0.0,pursuit,77.0,48.0,27.0,96.0,0.0,Mouse
0.0,pursuit,44.0,90.0,48.0,98.0,1.0,Mouse
0.0,pursuit,100.0,4.0,18.0,68.0,0.0,Mouse
0.0,pursuit,69.0,40.0,8.0,90.0,0.0,Mouse
0.0,pursuit,2.0,84.0,48.0,15.0,0.0,Mouse
0.0,pursuit,70.0,84.0,84.0,78.0,0.0,Mouse
0.0,pursuit,28.0,75.0,54.0,76.0,0.0,Mouse
0.0,pursuit,88.0,90.0,88.0,72.0,0.0,Mouse
0.0,pursuit,17.0,34.0,92.0,92.0,0.0,Mouse
0.0,pursuit,47.0,79.0,30.0,4.0,0.0,Mouse
0.0,pursuit,83.0,79.0,13.0,93.0,0.0,Mouse
0.0,pursuit,34.0,67.0,77.0,46.0,0.0,Mouse
0.0,pursuit,11.0,43.0,65.0,4.0,0.0,Mouse
0.0,pursuit,90.0,17.0,65.0,72.0,0.0,Mouse
0.0,pursuit,81.0,27.0,50.0,83.0,0.0,Mouse
0.0,pursuit,2.0,13.0,55.0,44.0,0.0,Mouse
0.0,pursuit,52.0,58.0,24.0,96.0,0.0,Mouse
0.0,pursuit,89.0,60.0,96.0,21.0,0.0,Mouse
0.0,pursuit,73.0,80.0,1.0,7.0,0.0,Mouse
0.0,pursuit,12.0,91.0,28.0,1.0,0.0,Mouse
0.0,pursuit,82.0,55.0,52.0,36.0,0.0,Mouse
0.0,pursuit,89.0,64.0,51.0,66.0,0.0,Mouse
0.0,pursuit,67.0,68.0,83.0,33.0,0.0,Mouse
0.0,pursuit,98.0,45.0,31.0,38.0,0.0,Mouse
0.0,pursuit,20.0,43.0,26.0,14.0,0.0,Mouse
0.0,pursuit,64.0,21.0,11.0,85.0,0.0,Mouse
0.0,pursuit,53.0,70.0,51.0,9.0,0.0,Mouse
0.0,pursuit,32.0,68.0,65.0,62.0,0.0,Mouse
0.0,pursuit,7.0,27.0,7.0,70.0,0.0,Mouse
0.0,pursuit,70.0,8.0,2.0,11.0,0.0,Mouse
0.0,pursuit,76.0,18.0,75.0,26.0,0.0,Mouse
0.0,pursuit,76.0,36.0,29.0,74.0,0.0,Mouse
0.0,pursuit,34.0,96.0,35.0,42.0,0.0,Mouse
0.0,pursuit,16.0,54.0,98.0,46.0,0.0,Mouse
0.0,pursuit,71.0,81.0,69.0,50.0,0.0,Mouse
0.0,pursuit,8.0,97.0,81.0,73.0,0.0,Mouse
0.0,pursuit,77.0,58.0,94.0,70.0,0.0,Mouse
0.0,pursuit,48.0,52.0,9.0,7.0,0.0,Mouse
0.0,pursuit,58.0,89.0,52.0,20.0,0.0,Mouse
0.0,pursuit,22.0,65.0,51.0,58.0,0.0,Mouse
0.0,pursuit,39.0,32.0,29.0,75.0,0.0,Mouse
0.0,pursuit,5.0,63.0,90.0,39.0,0.0,Mouse
0.0,pursuit,71.0,60.0,49.0,12.0,0.0,Mouse
0.0,pursuit,93.0,44.0,22.0,39.0,0.0,Mouse
0.0,pursuit,57.0,40.0,54.0,22.0,0.0,Mouse
0.0,pursuit,51.0,39.0,65.0,53.0,0.0,Mouse
0.0,pursuit,51.0,36.0,66.0,48.0,0.0,Mouse
0.0,pursuit,89.0,9.0,83.0,82.0,0.0,Mouse
0.0,pursuit,87.0,45.0,75.0,59.0,0.0,Mouse
0.0,pursuit,1.0,26.0,39.0,46.0,0.0,Mouse
0.0,pursuit,36.0,48.0,99.0,26.0,1.0,Mouse
0.0,pursuit,37.0,52.0,91.0,15.0,0.0,Mouse
0.0,pursuit,89.0,92.0,36.0,80.0,0.0,Mouse
0.0,pursuit,24.0,74.0,27.0,61.0,0.0,Mouse
0.0,pursuit,80.0,47.0,92.0,74.0,0.0,Mouse
0.0,pursuit,22.0,23.0,2.0,77.0,0.0,Mouse
0.0,pursuit,61.0,49.0,79.0,8.0,0.0,Mouse
0.0,pursuit,12.0,37.0,44.0,23.0,0.0,Mouse
0.0,pursuit,63.0,69.0,94.0,66.0,0.0,Mouse
0.0,pursuit,24.0,31.0,74.0,6.0,0.0,Mouse
0.0,pursuit,78.0,70.0,61.0,45.0,0.0,Mouse
0.0,pursuit,41.0,98.0,88.0,31.0,0.0,Mouse
0.0,pursuit,25.0,34.0,11.0,25.0,0.0,Mouse
0.0,pursuit,73.0,9.0,50.0,83.0,0.0,Mouse
0.0,pursuit,42.0,24.0,60.0,54.0,0.0,Mouse
0.0,pursuit,93.0,19.0,64.0,93.0,0.0,Mouse
0.0,pursuit,17.0,49.0,49.0,78.0,0.0,Mouse
0.0,pursuit,36.0,62.0,86.0,2.0,0.0,Mouse
0.0,pursuit,24.0,49.0,25.0,94.0,0.0,Mouse
0.0,pursuit,57.0,82.0,77.0,91.0,0.0,Mouse
0.0,pursuit,9.0,18.0,19.0,73.0,0.0,Mouse
0.0,pursuit,88.0,43.0,99.0,91.0,0.0,Mouse
0.0,pursuit,33.0,66.0,82.0,58.0,0.0,Mouse
0.0,pursuit,96.0,8.0,86.0,35.0,0.0,Mouse
0.0,pursuit,3.0,79.0,100.0,26.0,0.0,Mouse
0.0,pursuit,26.0,1.0,33.0,86.0,0.0,Mouse
0.0,pursuit,88.0,23.0,95.0,35.0,0.0,Mouse
0.0,pursuit,87.0,16.0,43.0,100.0,0.0,Mouse
0.0,pursuit,71.0,18.0,95.0,22.0,0.0,Mouse
0.0,pursuit,13.0,88.0,78.0,54.0,0.0,Mouse
0.0,pursuit,92.0,12.0,8.0,98.0,0.0,Mouse
0.0,pursuit,19.0,4.0,35.0,61.0,0.0,Mouse
0.0,pursuit,34.0,5.0,12.0,18.0,0.0,Mouse
0.0,pursuit,24.0,31.0,85.0,61.0,0.0,Mouse
0.0,pursuit,19.0,56.0,54.0,15.0,0.0,Mouse
0.0,pursuit,12.0,47.0,12.0,61.0,0.0,Mouse
0.0,pursuit,8.0,61.0,91.0,76.0,0.0,Mouse
0.0,pursuit,43.0,52.0,44.0,4.0,0.0,Mouse
0.0,pursuit,82.0,69.0,90.0,11.0,0.0,Mouse
0.0,pursuit,11.0,67.0,67.0,2.0,0.0,Mouse
0.0,pursuit,48.0,80.0,13.0,84.0,0.0,Mouse
0.0,pursuit,38.0,75.0,50.0,36.0,0.0,Mouse
0.0,pursuit,24.0,68.0,28.0,33.0,0.0,Mouse
0.0,pursuit,14.0,97.0,20.0,66.0,0.0,Mouse
0.0,pursuit,45.0,76.0,91.0,25.0,0.0,Mouse
0.0,pursuit,91.0,87.0,23.0,40.0,0.0,Mouse
0.0,pursuit,67.0,59.0,63.0,16.0,0.0,Mouse
0.0,pursuit,75.0,96.0,28.0,61.0,0.0,Mouse
0.0,pursuit,47.0,96.0,8.0,28.0,0.0,Mouse
0.0,pursuit,44.0,78.0,73.0,85.0,0.0,Mouse
0.0,pursuit,83.0,84.0,44.0,74.0,0.0,Mouse
0.0,pursuit,91.0,78.0,65.0,67.0,0.0,Mouse
0.0,pursuit,70.0,65.0,51.0,71.0,0.0,Mouse
0.0,pursuit,71.0,36.0,77.0,58.0,0.0,Mouse
0.0,pursuit,67.0,4.0,87.0,64.0,0.0,Mouse
0.0,pursuit,56.0,55.0,75.0,85.0,0.0,Mouse
0.0,pursuit,77.0,10.0,95.0,100.0,0.0,Mouse
0.0,pursuit,72.0,16.0,54.0,69.0,0.0,Mouse
0.0,pursuit,100.0,38.0,28.0,6.0,0.0,Mouse
0.0,pursuit,60.0,47.0,56.0,36.0,0.0,Mouse
0.0,pursuit,97.0,79.0,29.0,49.0,0.0,Mouse
0.0,pursuit,6.0,57.0,12.0,81.0,0.0,Mouse
0.0,pursuit,3.0,38.0,53.0,66.0,0.0,Mouse
0.0,pursuit,23.0,35.0,95.0,17.0,0.0,Mouse
0.0,pursuit,33.0,79.0,73.0,19.0,0.0,Mouse
0.0,pursuit,7.0,73.0,48.0,92.0,0.0,Mouse
0.0,pursuit,74.0,87.0,95.0,22.0,0.0,Mouse
0.0,pursuit,1.0,74.0,2.0,71.0,0.0,Mouse
0.0,pursuit,86.0,34.0,82.0,93.0,0.0,Mouse
